url	download_complete
vision.ics.uci.edu/pocv2012/index.html	complete
www.ics.uci.edu/~kay/courses/i42/questions.html	complete
www.ics.uci.edu/%7Ethornton/ics65	incomplete
www.ics.uci.edu/~skong2/SMMMSG.html	complete
vision.ics.uci.edu/papers/HariharanMR_ECCV_2012	complete
www.ics.uci.edu/~dechter/publications/r129.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmtH3k9acStdAlnRep2.REF_chr19.bam	complete
mswe.ics.uci.edu/admissions/admissions-overview	incomplete
www.ics.uci.edu/~perl/publication/pg_diversity	complete
vision.ics.uci.edu/papers/RamananF_ICCV_2003	complete
www.ics.uci.edu/~nicolau	complete
www.ics.uci.edu/~dechter/publications/r250.html	complete
www.ics.uci.edu/~dechter/publications/r70b.html	complete
www.ics.uci.edu/about/bren/gallery/gallery_11_jpg.php	complete
www.ics.uci.edu/~smyth/courses/applications_and_demos.html	complete
www.ics.uci.edu/%7Esmyth	complete
www.ics.uci.edu/alumni/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/inductees.php	complete
www.ics.uci.edu/~dechter/publications/r70a.html	incomplete
support.ics.uci.edu/ics.system	complete
www.ics.uci.edu/~dechter/publications/r195.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmH3k4me2StdAlnRep1.REF_chr19.bam	complete
emj.ics.uci.edu/comments/feed	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhekH3k4me1StdAlnRep3.REF_chr19.bam	complete
www.ics.uci.edu/%7Eisaac	complete
sconce.ics.uci.edu	complete
www.ics.uci.edu/%7Emagda/ics167.html	complete
www.ics.uci.edu/~ucounsel	complete
www.ics.uci.edu/community/events/openhouse/gallery_09.html	complete
www.ics.uci.edu/~dechter/publications/r135.html	complete
www.ics.uci.edu/~dechter/books	complete
support.ics.uci.edu/computing/mac	complete
www.ics.uci.edu/~dechter/publications/r208a.html	complete
sdcl.ics.uci.edu/research/past-projects/crowd-development	complete
www.ics.uci.edu/projects/WebRTC.html	complete
mcs.ics.uci.edu/current-students/resources/policies	complete
www.ics.uci.edu/community/news/spotlight_baldi.php	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected	complete
www.ics.uci.edu/~wscacchi/Pubs-Process.html	complete
www.ics.uci.edu/projects/Autovec.html	complete
www.ics.uci.edu/alumni/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/hall_of_fame/inductees.php	complete
www.ics.uci.edu/~fowlkes/software/nca/mexit.m	complete
www.ics.uci.edu/%7Ethornton/Lab2	complete
xtune.ics.uci.edu/link.htm	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame	complete
www.ics.uci.edu/about/bren/bren_about.php	complete
www.ics.uci.edu/~dechter/publications/r34.html	complete
www.ics.uci.edu/community/news/spotlight_datspace.php	complete
www.ics.uci.edu/%7Ethornton/FinalStudyGuide.html	complete
www.ics.uci.edu/about/bren/gallery/gallery_07_jpg.php	complete
www.ics.uci.edu/~darkhipo	complete
www.ics.uci.edu/ugrad/honors	complete
luci.ics.uci.edu/faculty.html	complete
vision.ics.uci.edu/papers/KongF_TR_2017	complete
vision.ics.uci.edu/papers/KongF_TR_2014	complete
www.ics.uci.edu/~kay/courses/i42/hw/labB.html	complete
support.ics.uci.edu/computing/unix	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/hall_of_fame/stayconnected/stayconnected/index.php	incomplete
computableplant.ics.uci.edu/outreach.html	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/inductees.php	complete
www.ics.uci.edu/ugrad/policies/degrees/Second_BA.php	complete
www.ics.uci.edu/computing/web/personalwebspace.php	complete
ngs.ics.uci.edu/teaching/current-courses	complete
elms.ics.uci.edu	complete
www.ics.uci.edu/centers/index.php	complete
www.ics.uci.edu/~dechter/publications/r67.html	complete
www.ics.uci.edu/community/news/spotlight_career_fair.php	complete
cml.ics.uci.edu/2016/03/southern-california-machine-learning-symposium	complete
www.ics.uci.edu/articles	complete
www.ics.uci.edu/250P/index.html	complete
cml.ics.uci.edu/2013/08/2013_anima	complete
www.ics.uci.edu/%7Ethornton/LabManual/Probably	complete
www.ics.uci.edu/~dechter/publications/r189.html	complete
www.ics.uci.edu/alumni/hall_of_fame/stayconnected/stayconnected/hall_of_fame/inductees.php	complete
www.ics.uci.edu/community/news/spotlight_inittogether.php	complete
www.ics.uci.edu/~dechter/about.html	complete
cml.ics.uci.edu/2013/08/2013_pfbaldi	complete
sdcl.ics.uci.edu/research/crowd-fault-localization	complete
www.ics.uci.edu/%7elab/students/faq.php	complete
cradl.ics.uci.edu/david-redmiles-gives-keynote-address-at-brazilian-symposium-on-collaborative-systems-sbsc-2012-and-participates-in-writing-workshop/brazil_keynote1	complete
www.ics.uci.edu/ugrad/QA_After_Graduation.php	complete
support.ics.uci.edu/sitemap.php	complete
www.ics.uci.edu/%7Ethornton/ics22/LabManual	complete
www.ics.uci.edu/%7Emagda/Courses/ics167/chatroom_demo	complete
www.ics.uci.edu/~dechter/publications.html	complete
cml.ics.uci.edu/2015/03/spring-2015	complete
www.ics.uci.edu/officehrs	complete
ngs.ics.uci.edu	complete
www.ics.uci.edu/%7Emajumder/VC/new-assn/img-gallery-2	complete
www.ics.uci.edu/ugrad/QA_Petitions	complete
ngs.ics.uci.edu/professionalsocial	complete
www.ics.uci.edu/dir/grad/Software/jueic	complete
www.ics.uci.edu/community/news/spotlight/spotlight_uci_constructors_acm.php	complete
luci.ics.uci.edu/index.html	incomplete
www.ics.uci.edu/grad/financial/index.php	complete
www.ics.uci.edu/%7Ethornton/ics22/SettingUpJava.html	complete
www.ics.uci.edu/community/news/spotlight_anteater_award.php	complete
www.ics.uci.edu/%7Ethornton/ProjectGuide/Project0A	complete
www.ics.uci.edu/ugrad/qa/index.php	complete
www.ics.uci.edu/%7Ethornton/CourseProject	complete
grape.ics.uci.edu/wiki/asterix/attachment/wiki/stats170ab-2018/visualization_with_iris_data.ipynb	complete
www.ics.uci.edu/~ziv/diss/intropaper/node6.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHmecH3k4me3StdAlnRep1.REF_chr19.bam	complete
grape.ics.uci.edu/wiki/asterix/prefs/keybindings	complete
cml.ics.uci.edu/tag/news	complete
www.ics.uci.edu/community/icsjobs/index.php	complete
www.ics.uci.edu/~sternh/courses/creatinine_nonlin.R	complete
vision.ics.uci.edu/papers/TreweekCFYDGLXCLBFG_NP_2015	complete
www.ics.uci.edu/grad/policies/GradPolicies_GradStudentReview.php	complete
www.ics.uci.edu/%7Emagda/Projects/Auto.html	incomplete
www.ics.uci.edu/~dechter/publications/r48.html	complete
www.ics.uci.edu/~dechter/publications/r12.html	complete
www.ics.uci.edu/community/news/spotlight	complete
cml.ics.uci.edu/2010/05/2010_vandykims	complete
www.ics.uci.edu/community/news/spotlight_lamb.php	complete
vision.ics.uci.edu/events.html	complete
www.ics.uci.edu/courses/ics6n	complete
www.ics.uci.edu/~jseberge	complete
www.ics.uci.edu/community/news/spotlight_autism_appjam_2014.php	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneK562H2azStdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/computing/services/restore.php	complete
grape.ics.uci.edu/wiki/asterix/attachment/wiki/stats170ab-2018/housing_data_description.txt	complete
www.ics.uci.edu/HalPhotos	complete
www.ics.uci.edu/~kay/college.html	complete
www.ics.uci.edu/dir/grad/Software/ejw	complete
mailman.ics.uci.edu/mailman/private/hans-subtest	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhekH4k20me1StdAlnRep1.REF_chr19.bam	complete
computableplant.ics.uci.edu/models/Activator/index.html	complete
www.ics.uci.edu/faculty/area/area_ubi.php	complete
vision.ics.uci.edu/papers/ChiangHCRPKCCFC_BMCB_2015	complete
www.ics.uci.edu/ScholarshipSlideshow	complete
www.ics.uci.edu/~dechter/publications/r98.html	complete
www.ics.uci.edu/research_group.html	complete
duttgroup.ics.uci.edu/projects	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhlfH3k36me3StdAlnRep1.REF_chr19.bam	complete
vision.ics.uci.edu/papers/YangR_CVPR_2011	complete
cert.ics.uci.edu/seminar/Nanda/bio.htm	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHepg2H3k4me3StdAlnRep2.REF_chr19.bam	complete
iasl.ics.uci.edu/people/dcallega	complete
cradl.ics.uci.edu/our-paper-on-extracting-insights-from-cloud-based-ides-received-innovation-and-potential-impact-award-in-icse-2014	complete
www.ics.uci.edu/~redmiles/syllabus.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHepg2H3k27acStdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/ugrad/Laptop_ComputerUse.php	complete
www.ics.uci.edu/news.htm	complete
www.ics.uci.edu/community/news/spotlight_hertz.php	complete
cml.ics.uci.edu	complete
www.ics.uci.edu/computing/mapdrive_win.php	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/stayconnected/hall_of_fame	complete
www.ics.uci.edu/~thornton/ics22/Lab0	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneH1hescH2azStdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/~kay/courses/i42/hw/hw9.html	complete
www.ics.uci.edu/~dillenco	complete
www.ics.uci.edu/~thornton/ics22/Schedule.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhlfH3k4me2StdAlnRep2.REF_chr19.bam	complete
vision.ics.uci.edu/courses.html	complete
www.ics.uci.edu/community/news/index.php	complete
cradl.ics.uci.edu/is-eud-2013-submission-deadline-is-fast-approaching-submit-your-work-by-january-11-2013	complete
www.ics.uci.edu/~dechter/publications/r202.html	complete
vision.ics.uci.edu/people/21.html	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/inductees.php	complete
www.ics.uci.edu/~sternh/courses/comp.postmode.R	complete
www.ics.uci.edu/computing/linux/file-security.php	complete
www.ics.uci.edu/SAIP2017	complete
mailman.ics.uci.edu/mailman/admin/visionturk	complete
cradl.ics.uci.edu/cradl-student-accomplishments	complete
cradl.ics.uci.edu/pamela-hinds-visits-informatics-cradl	complete
www.ics.uci.edu/~chair/aboutuci.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneH1hescH3k36me3StdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/faculty/highlights	complete
www.ics.uci.edu/%7Emagda/ics_x33/outlineG.html	complete
sherlock.ics.uci.edu/internal	complete
www.ics.uci.edu/~smyth/courses/stats5/Feb6_Clustering.txt	complete
www.ics.uci.edu/computing/unix	complete
www.ics.uci.edu/~kay/courses/h21/hw/hw7.html	complete
vision.ics.uci.edu/contact.html	complete
www.ics.uci.edu/~kay/courses/i41/hw/hw7.html	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/stayconnected/index.php	complete
www.ics.uci.edu/~jutts/Midterm1bKey	complete
www.ics.uci.edu/~stasio/winter06/lab2/SavingsCalculator.java	complete
www.ics.uci.edu/~wayne/research/students	incomplete
www.ics.uci.edu/~dechter/publications/r87a.html	complete
mcs.ics.uci.edu/contact-us/faculty	complete
www.ics.uci.edu/alumni/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/index.php	complete
www.ics.uci.edu/Arcadia/C2/copyright_page.html	complete
www.ics.uci.edu/%7elab/lab_assistants/index.php	complete
www.ics.uci.edu/~dechter/publications/r62.html	complete
cml.ics.uci.edu/2009/10/2009_speakerseries0910	complete
www.ics.uci.edu/~ziv/diss/intropaper/node2.html	incomplete
www.ics.uci.edu/community/news/blog_posts/Roxanna-Shaik-November2018.php	complete
www.ics.uci.edu/community/news/spotlight_irani.php	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneK562CtcfStdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/SAFIRE	complete
www.ics.uci.edu/community/news/spotlight_appjam_2012.php	complete
www.ics.uci.edu/grad/policies/index.php	complete
mailman.ics.uci.edu/mailman/listinfo/cert-all	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/hall_of_fame/inductees.php	incomplete
www.ics.uci.edu/UPS	complete
cml.ics.uci.edu/category/aiml	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/stayconnected/stayconnected/stayconnected/stayconnected/stayconnected	complete
www.ics.uci.edu/community/events/openhouse/gift.html	complete
www.ics.uci.edu/~dechter/publications/r162a.html	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame/hall_of_fame	incomplete
www.ics.uci.edu/~kay/h21/f06.html	complete
www.ics.uci.edu/~isaac	complete
www.ics.uci.edu/community/events/competition	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame	complete
vision.ics.uci.edu/papers/Diaz_THESIS_2016	complete
www.ics.uci.edu/faculties/index.php	complete
vision.ics.uci.edu/papers/RogezSKMR_ECCV_2014	complete
www.ics.uci.edu/~thornton/ProjectGuide/Assignment0	complete
vision.ics.uci.edu/people/5.html	complete
www.ics.uci.edu/community/events/openhouse/dedication.html	complete
www.ics.uci.edu/%7elab/lab_schedule	complete
www.ics.uci.edu/%7Emajumder/VC/CS211-W18.htm	complete
cbcl.ics.uci.edu/public_data/IgG_merged.bed.txt	complete
computableplant.ics.uci.edu/papers/2002/outreach.html	complete
support.ics.uci.edu/passwd	complete
sdcl.ics.uci.edu/author/adriana	complete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/stayconnected/stayconnected/hall_of_fame/hall_of_fame/stayconnected	complete
www.ics.uci.edu/%7eprojects/seminar/Nanda/abstract.htm	complete
grape.ics.uci.edu/wiki/asterix/attachment/wiki/stats170ab-2018/clustering_demo.ipynb	incomplete
www.ics.uci.edu/~jutts/Discussion2.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneGm12878H3k9me3StdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/~wscacchi/UIUC	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneGm12878H3k36me3StdAlnRep1.REF_chr19.bam	complete
vision.ics.uci.edu/projects/biological_images	complete
support.ics.uci.edu/ltb	complete
www.ics.uci.edu/community/news/spotlight_ischools2k8.php	complete
emj.ics.uci.edu/software/cambium-model-translation-software	complete
cbcl.ics.uci.edu/doku.php/publications	complete
www.ics.uci.edu/%7Ewscacchi/Papers/Paper-Draft.html	complete
www.ics.uci.edu/~kay/wordlist.txt	complete
vision.ics.uci.edu/papers/VondrickRP_ECCV_2010	complete
sconce.ics.uci.edu/203-W15	complete
www.ics.uci.edu/~theory/190201a.html	complete
www.ics.uci.edu/ugrad/honors_h197.php	complete
fr.ics.uci.edu	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneH1hescH3k4me1StdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/about/search/search_dept_cs-staff.php	complete
www.ics.uci.edu/alumni/hall_of_fame/stayconnected/hall_of_fame/stayconnected/index.php	complete
honors.ics.uci.edu/program-overview/step-4-start-your-research	complete
grape.ics.uci.edu/wiki/asterix/wiki/TracAccessibility	complete
www.ics.uci.edu/alumni/index.php	complete
www.ics.uci.edu/about_mission.php	complete
www.ics.uci.edu/about/search/search_facilities.php	complete
www.ics.uci.edu/highlights/index.php	complete
asterixdb.ics.uci.edu	incomplete
cert.ics.uci.edu/board.html	complete
hobbes.ics.uci.edu/faq.shtml	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmH2azStdAlnRep1.REF_chr19.bam	complete
computableplant.ics.uci.edu/sw	complete
sdcl.ics.uci.edu/people	complete
www.ics.uci.edu/about/annualreport/2005-06/numbers.php	complete
www.ics.uci.edu/ugrad/current/index.php	complete
www.ics.uci.edu/~lab/schedules/189.html	complete
www.ics.uci.edu/alfred_ndss18.bib	incomplete
www.ics.uci.edu/community/alumni/index.php/hall_of_fame/inductees.php	complete
www.ics.uci.edu/dir/faculty/Software/taylor	incomplete
www.ics.uci.edu/ugrad/resources	complete
duttgroup.ics.uci.edu/projects/domain-specific-hardware-accelerators	complete
cbcl.ics.uci.edu/public_data/processed	complete
www.ics.uci.edu/ugrad/policies/sao/index.php	complete
www.ics.uci.edu/~stasio/winter06/Homeworks/hw6.txt	complete
duttgroup.ics.uci.edu/tag/ews	complete
www.ics.uci.edu/community/news/spotlight_semaan.php	complete
vision.ics.uci.edu/papers/WangF_BMVC_2015	complete
www.ics.uci.edu/~jutts/rainfall.txt	complete
www.ics.uci.edu/~ziv/ooad/classes/tsld015.htm	complete
www.ics.uci.edu/faculty/area/area_vision.php	complete
vision.ics.uci.edu/papers/KongSLMF_ECCV_2016	complete
www.ics.uci.edu/ugrad/financial/index.php	complete
www.ics.uci.edu/~sternh/courses/copier_lav.R	complete
www.ics.uci.edu/~yamingy	complete
www.ics.uci.edu/~dechter/publications/r109.html	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/inductees.php	complete
www.ics.uci.edu/community/alumni/index.php/stayconnected/hall_of_fame/hall_of_fame/stayconnected/hall_of_fame/hall_of_fame/inductees.php	incomplete
www.ics.uci.edu/~lab/proj_ics/index.php	complete
www.ics.uci.edu/~dechter/publications/r86.html	complete
vision.ics.uci.edu/papers/OsinderoWH_NC_2005	complete
www.ics.uci.edu/~sysarch/projects/FPGA.html	complete
www.ics.uci.edu/~lab/schedules/192.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecCtcfStdAlnRep3.REF_chr19.bam	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhekH3k27me3StdAlnRep2.REF_chr19.bam	complete
hobbes.ics.uci.edu/examples.shtml	complete
www.ics.uci.edu/~kay/courses/i41/hw/lab7.html	complete
mailman.ics.uci.edu/mailman/listinfo	complete
www.ics.uci.edu/community/events/openhouse/gallery_13.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhekH4k20me1StdAlnRep3.REF_chr19.bam	complete
www.ics.uci.edu/employment	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecH3k4me3StdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/~redmiles/ics280-WQ02	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecH3k9acStdAlnRep3.REF_chr19.bam	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecH4k20me1StdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/~dechter/publications/r156.html	complete
www.ics.uci.edu/~dvk/pub/IEEETC02_dvk.html	complete
www.ics.uci.edu/~minhaenl	complete
vision.ics.uci.edu/papers/RamananFZ_CVPR_2005	complete
www.ics.uci.edu/~fowlkes/software.html	complete
vision.ics.uci.edu/papers/VondrickR_NIPS_2011	complete
vision.ics.uci.edu/papers/ZhuR_CVPR_2012	complete
www.ics.uci.edu/~claram/
	complete
vision.ics.uci.edu/papers/YangR_TPAMI_2013	complete
www.ics.uci.edu/about/bren/gallery/gallery_12_jpg.php	complete
luci.ics.uci.edu/pages/Students/amtsaasan/amtsaasan.html	complete
www.ics.uci.edu/alumni/hall_of_fame/stayconnected/hall_of_fame/stayconnected/hall_of_fame/stayconnected/stayconnected/index.php	complete
www.ics.uci.edu/~sternh/courses/chicinsur.R	complete
www.ics.uci.edu/~jutts/statlinks.html	complete
vision.ics.uci.edu/papers/CaoLYYWWHXRH_ICCV_2015	complete
vision.ics.uci.edu/papers/RenFM_ECCV_2006	complete
vision.ics.uci.edu/papers/RamnathBMR_CVPR_2008	complete
www.ics.uci.edu/%7Emagda/Projects/WIP.html	complete
www.ics.uci.edu/grad/Prospective_ApplicationProcess.php	complete
ipubmed.ics.uci.edu	complete
www.ics.uci.edu/community/news/spotlight_nalini_smartamerica.php	incomplete
www.ics.uci.edu/~wscacchi/.DS_Store	complete
cml.ics.uci.edu/2010/04/2010_newmaneager	complete
cml.ics.uci.edu/2006/03/2006_muriaward	complete
vision.ics.uci.edu/papers/BelongieFCM_ECCV_2002	complete
www.ics.uci.edu/work.html	complete
www.ics.uci.edu/about/about_mission.php	complete
www.ics.uci.edu/%7elab/students/acct_activate.php	complete
www.ics.uci.edu/statistics	complete
www.ics.uci.edu/~smyth/courses/stats5/._Feb20_CyberSecurity.txt	complete
www.ics.uci.edu/~ziv/ooad/classes/sld010.htm	complete
www.ics.uci.edu/informatics/ugrad	complete
www.ics.uci.edu/ugrad/policies/index.php/index.php	complete
www.ics.uci.edu/about/videos/index.php	complete
www.ics.uci.edu/~wscacchi/RelatedResearch	complete
sdcl.ics.uci.edu/2017/06/congratulations-to-thomas-kwak	complete
www.ics.uci.edu/about/about_facts.php	complete
www.ics.uci.edu/%7Ewscacchi/Presentations/SSDVE	complete
www.ics.uci.edu/data	complete
www.ics.uci.edu/community/news/spotlight_butterworth_2013.php	incomplete
www.ics.uci.edu/computerscience/news/news_2006.php	complete
grape.ics.uci.edu/wiki/asterix/raw-attachment/wiki/stats170ab-2018/clustering_demo.ipynb	complete
www.ics.uci.edu/computing/activate.php	complete
www.ics.uci.edu/~ziv/ooad/classes/tsld009.htm	complete
www.ics.uci.edu/%7elab/winter_finals.php	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhekH3k36me3StdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/~dechter/publications/r206.html	complete
www.graphics.ics.uci.edu/publication.html	complete
www.ics.uci.edu/B-Roll	complete
www.ics.uci.edu/~ziv/ooad/classes/sld014.htm	incomplete
www.ics.uci.edu/dir/grad/Software/ike	complete
computableplant.ics.uci.edu/tut.html	complete
www.ics.uci.edu/community/news/spotlight_microsoftspellerchallenge.php	incomplete
www.ics.uci.edu/~sharad	complete
www.ics.uci.edu/community/news/blog_posts/Nguyen_Dang-November2017.php	complete
www.ics.uci.edu/~kay/courses/h21/hw/lab5.html	complete
www.ics.uci.edu/~jutts/Nov20Hmwk.txt	complete
www.ics.uci.edu/~dechter/publications/r23.html	complete
www.ics.uci.edu/~jutts/readme.html	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHuvecH3k4me2StdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/~dechter/publications/r252.html	complete
vision.ics.uci.edu/papers/YarkonyMIF_UAI_2011	incomplete
www.ics.uci.edu/past_events.html	complete
www.ics.uci.edu/internship.php	complete
www.ics.uci.edu/~theory/269/index.rss	incomplete
www.ics.uci.edu/community/alumni/hall_of_fame	complete
fr.ics.uci.edu/haiti	complete
cml.ics.uci.edu/2014/01/winter-2014	complete
www.ics.uci.edu/~kay/courses/i41/refs.html	complete
www.ics.uci.edu/~dechter/publications/r203.html	complete
vision.ics.uci.edu/people/17.html	complete
www.ics.uci.edu/community/events/openhouse/gallery_14.html	complete
www.ics.uci.edu/ugrad/policies/resources/Title_IX_Resources.php	complete
www.ics.uci.edu/about/annualreport/2005-06/events.php	complete
xtune.ics.uci.edu	complete
www.ics.uci.edu/ugrad/financial	complete
www.ics.uci.edu/people.htm	complete
sdcl.ics.uci.edu/contact	complete
www.ics.uci.edu/admissions/Prospective_ApplicationProcess.php	complete
www.ics.uci.edu/community/alumni/stayconnected/index.php	complete
www.ics.uci.edu/about/visit/visit_fromjwa.php	complete
www.ics.uci.edu/~ziv/ooad/classes/sld009.htm	complete
computableplant.ics.uci.edu/models/Activator/WU-Activator-Update-2010/WUS-Jonsson-2005.xml	complete
www.ics.uci.edu/~dechter/publications/r76A.html	complete
emj.ics.uci.edu/phd-theses	complete
computableplant.ics.uci.edu/people.html	complete
www.ics.uci.edu/~ziv/ooad/classes/sld011.htm	complete
www.ics.uci.edu/~kay/courses/h21	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHmecH3k36me3StdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/ugrad/policies/index.php/Change_of_Major.php	complete
www.ics.uci.edu/~emj/research.html	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneHsmmtH3k4me1StdAlnRep2.REF_chr19.bam	complete
iasl.ics.uci.edu/people/aalsolim	complete
www.ics.uci.edu/%7Ethornton/FinalAnswerKey.html	complete
www.ics.uci.edu/alumni/stayconnected/hall_of_fame/stayconnected/index.php	complete
www.ics.uci.edu/~jutts/is8c	complete
www.ics.uci.edu/~stasio/fall04/outline268.html	complete
www.ics.uci.edu/~dechter/publications/r198.html	complete
ngs.ics.uci.edu/research/research-papers/computer-vision	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneK562H3k4me1StdAlnRep2.REF_chr19.bam	complete
www.ics.uci.edu/ugrad/current/Course_updates.php	complete
fr.ics.uci.edu/widgets/haiticrisis	complete
www.ics.uci.edu/~jutts/st390	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/sld009.htm	complete
www.ics.uci.edu/leadership_council.php	incomplete
www.ics.uci.edu/~fowlkes/presentations.html	incomplete
www.ics.uci.edu/about/search/search_support.php	incomplete
computableplant.ics.uci.edu/sw/sassign/index.htm	complete
cert.ics.uci.edu/safire.html	incomplete
www.ics.uci.edu/~gopi/Resume.html	incomplete
www.ics.uci.edu/~jutts/CH03PR15.txt	complete
www.ics.uci.edu/~sternh/courses/comp.gandr.R	complete
www.ics.uci.edu/~dechter/publications/r170.html	incomplete
www.ics.uci.edu/%7Emessengr/messengersC/GCManual_Word97.htm	complete
www.ics.uci.edu/bren/index.php	complete
www.ics.uci.edu/ics32	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_16.html	complete
sdcl.ics.uci.edu/sponsors	complete
cbcl.ics.uci.edu/public_data/md5sum.txt	complete
ngs.ics.uci.edu/partners	complete
www.ics.uci.edu/ https://www.journals.elsevier.com/econometrics-and-statistics	complete
www.ics.uci.edu/~dechter/publications/r143.html	incomplete
www.ics.uci.edu/inf102	complete
vision.ics.uci.edu/people/22.html	incomplete
cert.ics.uci.edu/directions.html	incomplete
www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld019.htm	complete
cml.ics.uci.edu/2008/09/2008_lhc	complete
www.ics.uci.edu/~kay/labtutor.html	complete
www.ics.uci.edu/~thornton/ics139w	incomplete
www.ics.uci.edu/pff.html	incomplete
cml.ics.uci.edu/sponsors-funding	incomplete
www.ics.uci.edu/../about/visit/index.php	complete
www.ics.uci.edu/%7elab/schedules/192.html	incomplete
www.ics.uci.edu/low_pwr.html	complete
alumni.ics.uci.edu/2009/03/31/prescription-for-success	incomplete
www.ics.uci.edu/~lab/lab_schedule	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneH1hescH4k20me1StdAlnRep1.REF_chr19.bam	incomplete
www.ics.uci.edu/ACM	complete
www.ics.uci.edu/%7Ethornton/LabManual	complete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneK562H3k4me3StdAlnRep2.REF_chr19.bam	incomplete
cbcl.ics.uci.edu/public_data/wgEncodeBroadHistoneNhlfCtcfStdAlnRep1.REF_chr19.bam	complete
www.ics.uci.edu/~yamingy/cocktail_README.txt	complete
